[19-Jan-2023 19:54:08 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 22:10:24 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 22:14:05 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 22:14:10 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 22:14:41 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 22:15:41 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 22:31:22 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 22:34:15 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 22:34:19 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 22:34:26 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 22:35:04 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 22:35:17 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 22:35:22 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 22:37:08 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 22:37:41 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 22:37:47 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 22:37:51 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 22:37:56 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 22:37:58 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 22:38:05 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 22:38:08 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 22:38:11 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 22:38:19 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 22:40:02 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 22:41:15 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 22:41:44 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 22:42:02 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 22:46:02 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 22:46:45 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 22:47:18 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 22:48:18 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 22:54:10 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 22:54:44 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 22:54:58 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 22:55:59 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 22:57:07 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:01:43 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:02:30 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:02:46 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:04:17 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:04:23 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:04:24 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:04:27 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:06:17 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:06:28 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:06:36 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:06:40 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:07:24 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:09:54 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:11:47 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:21:28 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:21:57 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:22:17 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:27:02 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:31:43 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:31:47 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:31:59 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:33:14 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:49:18 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:52:16 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:53:40 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:53:54 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:53:54 Europe/Prague] PHP Fatal error:  Chyba při provádění dotazu a jeho ukládání do mezipaměti: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'AND MeetingLineID = 0' at line 1 in C:\inetpub\wwwroot\intranet\registry\databaseobjects\mysql.database.class.php on line 126
[19-Jan-2023 23:53:54 Europe/Prague] PHP Stack trace:
[19-Jan-2023 23:53:54 Europe/Prague] PHP   1. {main}() C:\inetpub\wwwroot\intranet\index.php:0
[19-Jan-2023 23:53:54 Europe/Prague] PHP   2. Zobcontroller->__construct($registry = class Registry {  }, $directCall = TRUE) C:\inetpub\wwwroot\intranet\index.php:104
[19-Jan-2023 23:53:54 Europe/Prague] PHP   3. Zobcontroller->meetingattachment($action = 'assign') C:\inetpub\wwwroot\intranet\controllers\zob\controller.php:72
[19-Jan-2023 23:53:54 Europe/Prague] PHP   4. Zobcontroller->listMeetingLine($MeetingID = NULL, $activeMeetingLineID = 0) C:\inetpub\wwwroot\intranet\controllers\zob\controller.php:558
[19-Jan-2023 23:53:54 Europe/Prague] PHP   5. Zobcontroller->setDatasetMeetingLine($MeetingID = NULL, $activeMeetingLineID = 0) C:\inetpub\wwwroot\intranet\controllers\zob\controller.php:1002
[19-Jan-2023 23:53:54 Europe/Prague] PHP   6. mysqldatabase->cacheQuery($queryStr = 'SELECT * FROM mis_meetingattachment WHERE MeetingID =  AND MeetingLineID = 0') C:\inetpub\wwwroot\intranet\controllers\zob\controller.php:1128
[19-Jan-2023 23:53:54 Europe/Prague] PHP   7. trigger_error($message = 'Chyba při provádění dotazu a jeho ukládání do mezipaměti: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near \'AND MeetingLineID = 0\' at line 1', $error_type = 256) C:\inetpub\wwwroot\intranet\registry\databaseobjects\mysql.database.class.php:126
[19-Jan-2023 23:54:12 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:54:12 Europe/Prague] PHP Fatal error:  Chyba při provádění dotazu a jeho ukládání do mezipaměti: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'AND MeetingLineID = 0' at line 1 in C:\inetpub\wwwroot\intranet\registry\databaseobjects\mysql.database.class.php on line 126
[19-Jan-2023 23:54:12 Europe/Prague] PHP Stack trace:
[19-Jan-2023 23:54:12 Europe/Prague] PHP   1. {main}() C:\inetpub\wwwroot\intranet\index.php:0
[19-Jan-2023 23:54:12 Europe/Prague] PHP   2. Zobcontroller->__construct($registry = class Registry {  }, $directCall = TRUE) C:\inetpub\wwwroot\intranet\index.php:104
[19-Jan-2023 23:54:12 Europe/Prague] PHP   3. Zobcontroller->meetingattachment($action = 'assign') C:\inetpub\wwwroot\intranet\controllers\zob\controller.php:72
[19-Jan-2023 23:54:12 Europe/Prague] PHP   4. Zobcontroller->listMeetingLine($MeetingID = NULL, $activeMeetingLineID = 0) C:\inetpub\wwwroot\intranet\controllers\zob\controller.php:558
[19-Jan-2023 23:54:12 Europe/Prague] PHP   5. Zobcontroller->setDatasetMeetingLine($MeetingID = NULL, $activeMeetingLineID = 0) C:\inetpub\wwwroot\intranet\controllers\zob\controller.php:1002
[19-Jan-2023 23:54:12 Europe/Prague] PHP   6. mysqldatabase->cacheQuery($queryStr = 'SELECT * FROM mis_meetingattachment WHERE MeetingID =  AND MeetingLineID = 0') C:\inetpub\wwwroot\intranet\controllers\zob\controller.php:1128
[19-Jan-2023 23:54:12 Europe/Prague] PHP   7. trigger_error($message = 'Chyba při provádění dotazu a jeho ukládání do mezipaměti: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near \'AND MeetingLineID = 0\' at line 1', $error_type = 256) C:\inetpub\wwwroot\intranet\registry\databaseobjects\mysql.database.class.php:126
[19-Jan-2023 23:54:15 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:54:22 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:54:34 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:54:53 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:55:08 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:55:16 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:55:22 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:55:47 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:55:51 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:55:59 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:56:19 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:57:41 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:57:45 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:57:52 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:58:11 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:58:15 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:58:36 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[19-Jan-2023 23:59:57 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[20-Jan-2023 00:00:08 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
[20-Jan-2023 00:00:24 Europe/Prague] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: localhost:9000 (through xdebug.client_host/xdebug.client_port) :-(
